id_szkoly,lp_sio,odl_dop,telefon,fax,www,oddzialy,liczba_uczniow,specjalna,publiczna
35107,3794,1,326233757,326233757,http://zs3-chrzanow.pl,19,427,False,True
35109,3795,1,326234945,326234945,http://www.sp5.info.pl,6,105,False,True
35110,3796,1,326232915,326232915,http://sp6.chrzanow.pl,6,138,False,True
35114,3799,0,326234957,326234957,http://www.spluszowice.edupage.org,7,108,False,True
35115,3800,1,326131223,326131223,http://www.spplaza.edupage.org,10,235,False,True
45985,3790,0,326227961,326227961,http://viribus-unitis.edupage.org,7,80,False,True
35126,3817,1,326121956,326122952,http://www.sp8trzebinia.republika.pl,19,400,False,True
35127,3818,1,326137082,326137082,,6,107,False,True
35132,3812,0,326137002,326137002,http://www.splgota.republika.pl,7,77,False,True
35124,3815,1,326121320,326121320,http://www.sp4trzebinia.superszkolna.pl,6,104,False,True
35125,3816,1,327118579,327118579,http://sp6trzebinia.edu.pl,12,249,False,True
35128,3811,1,,,,6,135,False,True
35129,3810,0,326137574,326137574,http://www.szkolabolecin.republika.pl,6,101,False,True
35130,3809,0,326138006,326138006,http://sppsary.boo.pl,8,130,False,True
35133,3813,0,326138005,326138005,http://www.spdulowa.one.pl,9,197,False,True
35134,3808,0,326137306,326137306,http://www.zsploki.pl,6,48,False,True
35135,3814,1,327535934,327535934,http://www.sp3trzebinia.pl,13,289,False,True
46159,3807,1,327116466,327116466,http://WWW.CZYZOWKA.EDU.PL,6,71,False,True
35094,3779,2,122831375,122832822,,6,77,False,True
35093,3781,2,122831802,,http://www.alwernia.pl,6,108,False,True
35091,3784,2,122831035,122831035,http://www.alwernia.pl,7,79,False,True
35092,3778,1,122831156,122831939,http://zs1alwernia.pl,10,197,False,True
35095,3783,0,122828007,122828429,,6,94,False,True
35096,3782,0,122831150,122831150,http://www.spgrojec.nsf.pl,5,70,False,True
35097,3780,0,122828699,122828699,http://www.spoklesna.nsf.pl,6,69,False,True
35099,3787,0,326134005,326134005,http://zsjankowice.szkolnastrona.pl,6,78,False,True
35098,3789,0,326134032,326134032,,7,52,False,True
35100,3788,0,326134214,326134214,,8,139,False,True
35101,3786,1,326134011,326134011,,6,110,False,True
35102,3785,1,326231955,326231955,,8,150,False,True
35121,3801,0,326273167,326273167,http://www.zsp.gromiec.cba.pl,6,86,False,True
35118,3802,1,326271222,326271222,http://www.sp2libiąż.aanet.pl,12,258,False,True
35117,3806,1,326271189,326271189,http://www.libiaz.ksw.pl,,,False,False
35120,3803,1,326277336,326277336,,13,293,False,True
35122,3804,1,326271203,326271203,http://www.sp4libiaz.aanet.pl,13,298,False,True
35123,3805,1,326272114,326272114,http://zszarki.w.interia.pl,10,202,False,True
35208,3895,2,183540630,183540630,http://www.zsszalowa.iap.pl,9,148,False,True
35207,3892,1,183540680,,,7,43,False,True
35206,3891,3,183543023,183543023,http://www.spbiesna.iaw.pl,7,50,False,True
35209,3893,1,183521216,183521216,,6,34,False,True
35210,3894,1,183543303,183543303,http://spwola.iap.pl,6,77,False,True
35211,3890,2,183543390,183543390,http://zsluzna.iap.pl,10,159,False,True
37472,3889,2,183543008,183543008,,6,58,False,True
35215,3899,2,183534193,183534193,,8,105,False,True
35214,3900,1,183534705,183534705,http://splosie.pl,6,52,False,True
35216,3898,2,183534192,183534192,http://www.sp1ropa.pl,12,290,False,True
35188,3867,2,183514250,183514058,http://zsnr1.bobowa.pl,19,415,False,True
35187,3870,1,,,,7,46,False,True
35185,3869,2,183514054,183514054,http://www.spjankowa.bobowa.info,7,91,False,True
35186,3872,2,,,,7,83,False,True
35189,3868,1,183514048,183514048,,8,115,False,True
35190,3871,2,183540170,183540170,http://www.zs-siedliska.pl,9,179,False,True
35191,3866,1,183550112,183550112,,7,104,False,True
35204,3886,2,134477009,134477009,,7,82,False,True
35205,3888,2,134477087,134470351,http://www.spwojtowa.szkolnastrona.pl,7,96,False,True
35195,3875,2,183513015,183513015,,2,21,True,True
35201,3873,1,183512520,183512520,http://www.kwiatonowice.pl,6,48,False,True
35192,3881,2,183536601,183536601,http://www.zsstrozowka.republika.pl,8,148,False,True
35193,3880,1,183526703,183526703,http://www.zs_rp.republika.pl,7,132,False,True
35194,3882,2,183513012,183513012,http://zsszymbark.pl,12,179,False,True
35196,3878,1,183511104,83511104,http://www.zskleczany.pl,7,95,False,True
35198,3877,1,183531753,183531753,http://www.dominikowice.pl,6,101,False,True
35199,3879,2,183531510,183531510,,8,151,False,True
35200,3876,1,183513166,183513166,http://www.zsbystra.strefa.pl,6,88,False,True
35175,3855,1,134471051,134471051,http://www.gimbiecz.cba.pl,11,224,False,True
35180,3860,1,134471443,134471443,http://zspkorczyna.uphero.com,6,48,False,True
35176,3856,1,134471062,134471062,http://www.zs2biecz.c0.pl,6,123,False,True
35177,3857,2,134476303,134476303,,6,107,False,True
35181,3863,2,134476116,134476116,http://www.roznowice.republika.pl,6,96,False,True
35178,3861,2,134475005,134475005,http://www.zsplibusza.republika.pl,12,214,False,True
35179,3859,2,134472055,134472055,http://www.spgrudna.wordpress.com,4,45,False,True
35184,3862,2,134476005,134476005,http://www.raclawice.republika.pl,7,64,False,True
35182,3864,2,134476002,134476002,http://www.sp-sitnica.xn.pl,7,57,False,True
35183,3865,2,134471249,134471249,http://www.strzeszyn.szkoly.biecz.pl,6,80,False,True
35218,3903,1,183518178,183540350,,7,105,False,True
35174,3852,1,183525301,183525301,http://MZS5-Gorlice.webpark.pl,14,335,False,True
35169,3849,1,,,,14,346,False,True
35171,3850,1,183538491,183538492,http://www.mzs3gorlice.pl,8,202,False,True
35172,3851,1,183536345,183536345,,16,399,False,True
35173,3853,1,183536745,183538562,http://www.mzs6gorlice.pl,11,278,False,True
35212,3896,1,183541124,183541124,http://www.zsstaszkowka.manifo.com,6,110,False,True
35213,3897,2,183541007,183541007,http://www.spmoszczenica.iap.pl,12,218,False,True
35219,3909,1,183510017,183510017,http://spgladyszow.superszkolna.pl,6,104,False,True
35221,3911,1,183516210,183516210,http://spbanica.szkolnastrona.pl,7,65,False,True
35222,3910,1,183516197,183516493,http://www.zsbrunary.szkolnastrona.pl,6,84,False,True
35224,3912,2,183532003,183532003,http://sphanczowa.neostrada.pl,8,55,False,True
35230,3918,1,122702987,122702987,http://www.spprzegduch.pl,7,79,False,True
35228,3921,2,122803005,122803005,,8,135,False,True
35229,3917,1,122702581,122702581,,7,77,False,True
35226,3923,2,122804005,122804005,http://www.szkolarybna.czernichow.pl,8,172,False,True
35227,3920,2,122702021,122702021,http://www.szkola.czernichow.pl,12,226,False,True
35231,3922,1,122803057,122803057,http://www.rusocice.nakoz.org,7,85,False,True
35232,3919,1,122802206,122802206,http://www.szkolawolowice.czernichow.pl,7,151,False,True
35316,4010,1,123883824,123883824,http://www.zsoslomniki.pl,18,394,False,True
35318,4011,1,123880500,123880500,http://www.zs-smrokow.iap.pl,7,89,False,True
35315,4008,2,123881537,123881537,http://www.zsniedzwiedz.szkolnastrona.pl,8,150,False,True
35319,4007,1,123881003,123881003,http://zsprandocin.slomniki.pl,8,168,False,True
35317,4009,1,123881023,,http://www.spkacice.slomniki.pl,7,71,False,True
35320,4012,1,123881551,,http://www.zswaganowice.slomniki.pl,8,125,False,True
35260,3950,1,123870200,123870200,http://WWW.PIETRZEJOWICE.OVH.ORG,5,76,False,True
35256,3944,2,123871506,123871506,http://www.spgoszcza.szkolnastrona.pl,7,79,False,True
35252,3944,2,123871506,123871506,http://www.spgoszcza.szkolnastrona.pl,7,79,False,True
35257,3943,1,123869352,123879352,http://lososkowice.edupage.org,5,59,False,True
35253,3941,2,123872189,126852108,http://www.spgoszyce.edupage.org,7,84,False,True
35254,3945,2,123871079,,,5,67,False,True
35255,3947,2,123871401,123871401,http://www.kocmyrzow1edupage.org,7,125,False,True
35258,3948,1,,,,7,97,False,True
35270,3960,2,122837015,122837015,http://www.filipowice.pl,8,125,False,True
35267,3956,1,122829115,122829115,http://www.paczoltowice.boo.pl,6,77,False,True
35272,3959,1,122821469,122821469,http://www.sp.czerna.w.interia.pl,6,68,False,True
35274,3962,0,122820754,122820754,,7,115,False,True
35263,3957,1,122820061,122820061,http://www.spkrzeszowice.eu,24,590,False,True
35264,3953,1,122821716,,,11,236,False,True
35265,3963,1,122836061,122836061,,7,86,False,True
35266,3958,1,122835021,122835021,http://www.spostreznica.edupage.org,8,111,False,True
35268,3964,0,122820208,122820208,http://www.zpowola.edupage.org,8,169,False,True
35269,3955,1,122835083,122835083,http://nowagorazs.edupage.org,7,102,False,True
35271,3954,1,122836064,122586580,"http://www.zszalas,edupage.org",7,147,False,True
35273,3961,1,122821655,122821655,http://www.spmiekinia.edupage.org,6,65,False,True
35302,3995,1,122763880,122763880,http://www.sp2skawina.pl,26,542,False,True
35314,4000,1,122706202,122706202,http://www.spjaskowice.edupage.org,7,95,False,True
35303,3991,3,,,,7,142,False,True
35299,3994,1,122761882,122911072,http://SP1.SKAWINA.COM.PL,25,506,False,True
35305,3996,1,122753240,122753240,http://www.sp4.nq.pl,14,268,False,True
35300,4005,2,122706002,122706002,http://spwielkiedrogi.pl,7,81,False,True
35306,3992,1,122762898,122762898,,6,86,False,True
35301,3997,2,122706016,122706016,http://www.mow-wielkiedrogi.pl,1,6,True,True
35304,4001,1,122763224,122763224,http://www.zpokopanka.edupage.org,6,90,False,True
35307,4002,1,122706029,122561260,http://www.spkrzecin.edupage.org,10,193,False,True
35308,4006,1,122751211,122751211,http://radziszow.edu.pl,13,252,False,True
35309,3998,1,122763061,122763061,http://sosw.skawina.edu.pl,6,41,True,True
35310,3993,2,122706021,122706021,http://www.zelczyna.eu,11,211,False,True
35313,4004,1,122757046,122757046,http://www.szkolarzozow.republika.pl,8,140,False,True
35345,4043,1,124194109,124194511,http://zs-korzkiew.zielonki.pl,8,165,False,True
35346,4041,0,124194193,124194193,http://www.sp-owczary.zielonki.pl,7,49,False,True
35347,4044,1,124194104,124194880,,7,132,False,True
35348,4042,1,122850866,122850871,http://www.zs-zielonki.zielonki.pl,23,525,False,True
35349,4045,0,122858821,122858821,http://www.zs-bibice.zielonki.pl,23,556,False,True
35238,3927,2,122873134,122873134,,7,69,False,True
35235,3926,1,122874230,,,5,60,False,True
35277,3965,2,122806049,122806049,http://www.spcholerzynsuperszkolna.pl,10,130,False,True
35283,3973,1,122806221,122806221,,7,119,False,True
35282,3972,3,122856050,122856050,,7,107,False,True
35284,3974,1,122808026,122808026,,7,111,False,True
35281,3966,2,122807095,122807095,http://www.spkryspinow.pl,8,159,False,True
35278,3971,1,122805306,122805306,http://szkolaczulow.pl,8,124,False,True
35275,3969,1,122806021,122806021,http://www.sp1kaszow.pl,8,151,False,True
35276,3970,1,122806099,122806099,http://www.spkaszow2.valc.com,7,83,False,True
35279,3967,1,122808122,122808122,http://spjeziorzany.edupage.org,7,90,False,True
35321,4016,1,123897068,123897068,http://www.s.p.wielmoza.pl,7,145,False,True
35323,4015,2,123896022,123896022,http://www.sp2suloszowa.edupage.org,7,139,False,True
35324,4013,0,123891064,123891064,http://www.wolakalinowskaszkolaischronisko.pl,4,30,False,True
35285,3977,1,123877044,123877320,http://www.raciborowice.edu.pl,10,199,False,True
35286,3975,1,123885056,123885056,http://zswieclawice.edupage.org,9,207,False,True
35287,3976,1,123885151,123885151,http://www.michalowice.edu.pl,15,333,False,True
35239,3932,2,123882388,,http://spceliny.pl,9,136,False,True
35240,3933,1,123884028,123884028,http://spdamice.edupage.org,7,80,False,True
35243,3934,1,123882422,,http://spsieciechowice.edupage.org,7,89,False,True
35244,3931,1,123884211,123884211,http://www.szkolawidoma.superszkolna.pl,9,137,False,True
35245,3930,2,123884014,123884014,http://.spiwanowice.edupage.org,7,155,False,True
45855,3929,1,123884077,123884077,http://www.poskwitow.ed.pl,8,112,False,True
45856,3928,1,,123885005,http://www.szkolawnaramie.edupage.org,7,116,False,True
35246,3936,2,123898025,123898025,http://www.sp-przeginia.pl,8,162,False,True
35250,3940,1,123895025,123895025,http//saspowszkol.w.interia.pl,5,54,False,True
35247,3938,1,123898045,123898045,,6,96,False,True
35248,3937,1,122586050,122586050,http://spraclawice.edupage.org,8,156,False,True
35249,3939,2,123895006,123895006,http://szkolajerzmanowice.pl,16,251,False,True
35251,3935,2,123895031,123895031,http://szkolajerzmanowice.pl,4,22,False,True
35288,3980,0,122701135,122700751,http://www.zsgaj.mogilany.pl,8,143,False,True
35289,3983,1,122701069,122701069,http://www.spbukow-mogilany.edupage.org,8,115,False,True
35290,3982,1,122704142,122704142,http://www.spkonary.pl,7,89,False,True
35291,3981,0,122703033,122703033,http://www.splibertow.edupage.org,11,184,False,True
35292,3979,0,122701704,122701704,http://splusina.mogilany.pl,7,66,False,True
35293,3985,2,122701610,122701610,,13,260,False,True
35294,3984,0,122701003,122701003,http://WWW.spwlosan.mogilany.pl,7,97,False,True
35298,3986,1,123891084,123891084,http://spszczodrkowice.pl,7,78,False,True
35295,3987,1,123891034,123891034,http://spskala.edupage.org,18,378,False,True
35297,3989,3,123899009,123899009,http://www.spminoga.pl,7,80,False,True
37474,3990,2,123892055,123892055,http://spsmardz.fm.interia.pl,7,54,False,True
35325,4017,1,122704345,122704345,,13,232,False,True
35328,4020,2,122704141,122704858,http://www.olszowice.xt.pl,7,69,False,True
35326,4019,2,122704088,122704088,http://www.szkola-rzeszotary.pl,8,141,False,True
35327,4018,2,122704101,122704101,http://www.spochojno.pl,8,145,False,True
35330,4028,0,124193005,124193005,http://szkolabeblo.edupage.org,8,139,False,True
35331,4027,1,124193429,,http://spbedkowice.edupage.org,6,45,False,True
35332,4025,1,124191016,124191016,,7,122,False,True
35333,4029,1,124192005,124192005,http://www.szkolamodlnica.neostrada.pl,9,175,False,True
35335,4026,1,124191013,124191013,http://www.spww.pl,8,116,False,True
35336,4036,1,122838089,122838089,http://spnielepice.szkolnastrona.pl,8,127,False,True
35339,4035,0,122851181,122851181,http://www.spbrzezie.edupage.org,9,114,False,True
35337,4038,1,122852043,122852043,http://www.sp.zabierzow.zabierzow.org.pl,21,441,False,True
35338,4033,1,122856025,122856025,http://www.spbalice.zabierzow.org.pl,8,175,False,True
35340,4032,0,122852027,122852027,http://spkobylany.republika.pl,8,111,False,True
35341,4039,1,122838346,122838346,http://www.integracyjna.org,,,False,False
35342,4031,2,122838094,122839550,http://www.sprudawa.zabierzow.org.pl,14,247,False,True
35343,4037,0,126379390,126385540,http://www.sprzaska.edu.pl,7,115,False,True
35344,4034,1,122851184,122851184,http://www.spbolechowice.zabierzow.org.pl,14,254,False,True
37475,4030,1,122839121,122839121,http://www.spbrzoskwinia.edupage.org,6,42,False,True
35372,4073,2,183340907,183323907,http://www.sp1kamienica.net.pl,12,217,False,True
35369,4071,2,183346725,183346725,,8,129,False,True
35370,4069,1,183323018,183323018,,4,55,False,True
35371,4070,1,183346219,,http://www.spzasadne.pl,7,74,False,True
35373,4072,2,183324006,183324006,,9,167,False,True
35375,4075,2,183324008,183324008,,7,50,False,True
35376,4081,2,183334011,183334011,http://zsujanowice.edupage.org,9,145,False,True
35377,4077,2,183333010,183370833,http://zslaskowa.edu.pl,16,333,False,True
35378,4078,2,183334679,183334679,http://www.spkamionka.edupage.org,5,53,False,True
35380,4079,1,183345017,183345017,http://www.spjaworzna.edupage.org,8,90,False,True
35381,4076,1,183334023,183334023,http://www.spzmiaca.edupage.org,7,93,False,True
35382,4080,1,183339093,183339093,http://www.spkrosna.strefa.pl,7,68,False,True
35356,4059,2,183332189,183332189,http://www.spchyszowki.webd.pl,4,51,False,True
35361,4055,2,183340022,183340022,http://www.zpojurkow.webpark.wp.pl,7,125,False,True
35360,4061,1,183331545,183331545,http://www.spstroza.republika.pl,4,44,False,True
35362,4058,2,183330029,183330029,http://sosw-dobra.i1.com.pl,2,22,True,True
35357,4060,2,183330009,183330009,http://zso.dobra.iap.pl,14,277,False,True
35358,4056,1,183332417,183332417,http://www.spwilczyce.pl,5,71,False,True
35359,4057,2,183331006,183331006,http://www.skrzydlna.iap.pl,6,89,False,True
35431,4130,2,183325280,183325280,http://www.republika.pl/sptymbark,13,241,False,True
35429,4131,1,183325036,183325036,,7,94,False,True
35430,4129,1,183325072,183325072,,7,92,False,True
45857,4132,2,,,,,,False,False
35367,4067,2,183320003,183320003,http://spszczyrzyc.ovh.org,11,229,False,True
35363,4068,1,183321151,183321151,http://www.spszyk.cba.pl,8,134,False,True
35364,4063,3,183343232,183343232,http://www.zspwilkowisko.ovh.org,8,132,False,True
35365,4066,2,183321405,,,7,73,False,True
35366,4065,2,183321220,183321220,http://zspjodlownik.eu,8,145,False,True
35427,4127,2,183348005,183348005,http://www.sp4slopnice.iap.pl,7,102,False,True
35426,4126,2,183348020,183348020,http://www.zsppslopnice.iap.pl,7,154,False,True
35393,4088,1,183371351,183371351,http://www.spnr1siekierczynacba.pl,8,118,False,True
35392,4087,1,183322356,183322356,,8,155,False,True
35383,4093,1,183376158,183376158,http://spmlynne.republika.pl,8,111,False,True
35385,4095,1,183328109,183328109,http://pisarzowa.pl,9,178,False,True
35386,4084,2,183345362,183345362,http://spkanina.pl,7,48,False,True
35384,4089,2,183327011,183327311,http://www.zsmecina.pl,12,239,False,True
35387,4096,1,183345482,183345482,http://spwysokie.edupage.org,7,92,False,True
35388,4085,2,183322106,183322106,http://spnowerybie.republika.pl,7,107,False,True
35389,4086,1,183371230,183371230,http://www.zsmordarka.pl,11,227,False,True
35390,4094,2,183376278,183376278,http://www.zspasierbiec@neostrada.pl,8,163,False,True
35391,4097,1,183329291,183329291,http://www.spstarawies1.edupage.org,8,166,False,True
35395,4090,2,183370721,,,7,71,False,True
35397,4083,1,183327006,183327006,http://spklodne.szkolnastrona.pl,8,121,False,True
35351,4047,1,183371788,183371788,,17,379,False,True
35353,4048,1,,,,25,629,False,True
35352,4049,1,183376037,183376037,,12,230,False,True
35350,4046,1,183371171,183371171,http://zss1limanowa.edupage.org,18,405,False,True
35355,4050,1,,,,15,355,False,True
35354,4051,1,183310101,183310101,,15,367,False,True
35399,4100,2,183336820,183336820,http://www.szkolastronie.pl,7,95,False,True
